,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,313482724,s:40~l:41~e:313482724~c:313482724,2011-12-15T01:05Z,10203,True,False,False,False,[],2011-12-15T01:05Z,0,N/A,2086,Charles Koch Arena,Wichita,KS,10506.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,,,,,,,,2012
0,313482277,s:40~l:41~e:313482277~c:313482277,2011-12-15T01:05Z,602,True,False,True,False,[],2011-12-15T01:05Z,0,N/A,2012,Sharp Gymnasium,Houston,TX,1000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2277,s:40~l:41~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,,True,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,,,,,,,,2012
0,313482032,s:40~l:41~e:313482032~c:313482032,2011-12-15T01:05Z,2582,True,False,False,False,[],2011-12-15T01:05Z,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10475.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,True,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,True,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,43,c2c3c0,,,,,,,2012
0,313482459,s:40~l:41~e:313482459~c:313482459,2011-12-15T02:00Z,811,True,False,False,False,[],2011-12-15T02:00Z,0,N/A,2090,NIU Convocation Center,Dekalb,IL,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,305,s:40~l:41~t:305,DePaul,Blue Demons,DEP,DePaul Blue Demons,DePaul,2d649c,True,5427,https://a.espncdn.com/i/teamlogos/ncaa/500/305.png,4,ce1125,,,,,,,2012
0,313480232,s:40~l:41~e:313480232~c:313480232,2011-12-15T02:00Z,5137,True,False,False,False,[],2011-12-15T02:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,ffffff,,,,,,,2012
0,313480166,s:40~l:41~e:313480166~c:313480166,2011-12-15T02:00Z,4671,True,False,False,False,[],2011-12-15T02:00Z,0,N/A,1937,Pan American Center,Las Cruces,NM,12572.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,True,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,2703,s:40~l:41~t:2703,West New Mexico,Mustangs,WNM,West New Mexico Mustangs,W New Mexico,000000,False,,,,,,,,,,,2012
0,313482458,s:40~l:41~e:313482458~c:313482458,2011-12-15T02:05Z,0,True,False,False,False,[],2011-12-15T02:05Z,0,N/A,2168,Bank of Colorado Arena,Greeley,CO,2734.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2458,s:40~l:41~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,True,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,5,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,True,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,d6ba74,,,,,,,2012
0,313480002,s:40~l:41~e:313480002~c:313480002,2011-12-15T02:30Z,4436,True,False,False,False,[],2011-12-15T02:30Z,0,N/A,1953,Auburn Arena,Auburn,AL,9121.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,True,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,4,231f20,,,,,,,2012
0,313482439,s:40~l:41~e:313482439~c:313482439,2011-12-15T03:00Z,11805,True,False,False,False,[],2011-12-15T03:00Z,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,True,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,041e42,,,,,,,2012
0,313480027,s:40~l:41~e:313480027~c:313480027,2011-12-15T03:00Z,357,True,False,False,False,[],2011-12-15T03:00Z,0,N/A,2082,SRC Arena,Riverside,CA,2750.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,27,s:40~l:41~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,,True,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,2662,s:40~l:41~t:2662,UC Santa Cruz,Banana Slugs,UCSC,UC Santa Cruz Banana Slugs,UC Santa Cruz,,False,,,,,,,,,,,2012
0,313490142,s:40~l:41~e:313490142~c:313490142,2011-12-16T01:00Z,8015,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,2071,Mizzou Arena,Columbia,MO,15061.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,142,s:40~l:41~t:142,Missouri,Tigers,MIZ,Missouri Tigers,Missouri,000000,000000,True,2071,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,8,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,fdbb30,,,,,,,2012
0,313490275,s:40~l:41~e:313490275~c:313490275,2011-12-16T01:00Z,16954,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,348,Kohl Center,Madison,WI,17142.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,f78f1e,,,,,,,2012
0,313490093,s:40~l:41~e:313490093~c:313490093,2011-12-16T01:00Z,3993,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,2022,CFSB Center,Murray,KY,8600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray State,002148,000e00,True,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,20,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,f6b734,,,,,,,2012
0,313492729,s:40~l:41~e:313492729~c:313492729,2011-12-16T00:00Z,1520,True,False,False,False,[],2011-12-16T00:00Z,0,N/A,2200,Kaplan Arena,Williamsburg,VA,8600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,2846,s:40~l:41~t:2846,Wesley,Wolverines,WSLY,Wesley Wolverines,Wesley,000000,False,,,,,,,,,,,2012
0,313492427,s:40~l:41~e:313492427~c:313492427,2011-12-16T00:00Z,1821,True,False,True,False,[],2011-12-16T00:00Z,0,N/A,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,2410,s:40~l:41~t:2410,Montreat College,Cavaliers,MON,Montreat College Cavaliers,Montreat ,000000,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2410.png,,,,,,,,,2012
0,313492006,s:40~l:41~e:313492006~c:313492006,2011-12-16T00:00Z,2073,True,False,False,False,[],2011-12-16T00:00Z,0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,True,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,Ark-Pine Bluff,e0aa0f,True,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,eaaa00,,,,,,,2012
0,313490045,s:40~l:41~e:313490045~c:313490045,2011-12-16T00:00Z,1933,True,False,False,False,[],2011-12-16T00:00Z,0,N/A,2125,Charles E. Smith Center,Washington,DC,4338.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,True,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,c0c0c0,,,,,,,2012
0,313490294,s:40~l:41~e:313490294~c:313490294,2011-12-16T00:30Z,2439,True,False,False,False,[],2011-12-16T00:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,True,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,fdb41e,,,,,,,2012
0,313492437,s:40~l:41~e:313492437~c:313492437,2011-12-16T01:00Z,472,True,False,True,False,[],2011-12-16T01:00Z,0,N/A,2463,Lee & Helene Sapp Fieldhouse,Omaha,NE,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2437,s:40~l:41~t:2437,Omaha,Mavericks,OMA,Omaha Mavericks,Omaha,e3193e,,True,5059,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,49,603,s:40~l:41~t:603,Saint Mary,Spires,SAI,Saint Mary Spires,Saint Mary College,,False,,,,,,,,,,,2012
0,313492433,s:40~l:41~e:313492433~c:313492433,2011-12-16T01:00Z,1278,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,Northwestern St,492F91,True,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,ed6118,,,,,,,2012
0,313492057,s:40~l:41~e:313492057~c:313492057,2011-12-16T01:00Z,1068,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,2098,Curb Event Center Arena,Nashville,TN,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,88898c,,,,,,,2012
0,313490357,s:40~l:41~e:313490357~c:313490357,2011-12-16T01:00Z,1159,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,2211,American Bank Center,Corpus Christi,TX,8100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,True,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,,,,,,,,2012
0,313490292,s:40~l:41~e:313490292~c:313490292,2011-12-16T01:00Z,0,True,False,True,False,[],2011-12-16T01:00Z,0,N/A,2153,UTRGV Fieldhouse,Edinburg,TX,2500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,292,s:40~l:41~t:292,UT Rio Grande Valley,Vaqueros,UTRGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,True,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,2976,s:40~l:41~t:2976,Wentworth,Leopards,WEN,Wentworth Leopards,Wentworth,,False,,,,,,,,,,,2012
0,313490155,s:40~l:41~e:313490155~c:313490155,2011-12-16T01:00Z,1495,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,155,s:40~l:41~t:155,North Dakota,Fighting Hawks,UND,North Dakota Fighting Hawks,North Dakota,00A26B,c2c3c0,True,1950,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,49,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,South Dakota St,005DAB,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,c33139,,,,,,,2012
0,313490099,s:40~l:41~e:313490099~c:313490099,2011-12-16T01:00Z,7469,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,2B0D57,fdd023,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,True,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,fec52e,,,,,,,2012
0,313490077,s:40~l:41~e:313490077~c:313490077,2011-12-16T01:00Z,4905,True,False,False,False,[],2011-12-16T01:00Z,0,N/A,1990,Welsh-Ryan Arena,Evanston,IL,7039.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,77,s:40~l:41~t:77,Northwestern,Wildcats,NW,Northwestern Wildcats,Northwestern,372286,d6cac1,True,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,True,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,ebebeb,,,,,,,2012
0,313492567,s:40~l:41~e:313492567~c:313492567,2011-12-16T01:30Z,1925,True,False,False,False,"[{'type': 'event', 'headline': 'DALLAS CLASSIC AT DALLAS'}]",2011-12-16T01:30Z,0,N/A,3050,Ellis Davis Fieldhouse,Dallas,TX,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,11,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,b5b7ba,,,,,,,2012
0,313492250,s:40~l:41~e:313492250~c:313492250,2011-12-16T02:00Z,6000,True,False,False,False,[],2011-12-16T02:00Z,0,N/A,1979,McCarthey Athletic Center,Spokane,WA,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,True,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,True,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,ccb48c,,,,,,,2012
0,313492608,s:40~l:41~e:313492608~c:313492608,2011-12-16T03:00Z,2368,True,False,False,False,[],2011-12-16T03:00Z,0,N/A,488,University Credit Union Pavilion,Moraga,CA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,True,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,004684,,,,,,,2012
0,313490204,s:40~l:41~e:313490204~c:313490204,2011-12-16T03:00Z,4189,True,False,False,False,[],2011-12-16T03:00Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9604.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,6b818d,,,,,,,2012
0,313492502,s:40~l:41~e:313492502~c:313492502,2011-12-16T03:05Z,602,True,False,False,False,[],2011-12-16T03:05Z,0,N/A,2026,Stott Center,Portland,OR,1500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,True,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,True,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,43,,,,,,,,2012
0,313502430,s:40~l:41~e:313502430~c:313502430,2011-12-17T00:00Z,3012,True,False,False,False,[],2011-12-17T00:00Z,0,N/A,349,Greensboro Coliseum,Greensboro,NC,23500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,151,s:40~l:41~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,True,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,f0907b,,,,,,,2012
0,313502117,s:40~l:41~e:313502117~c:313502117,2011-12-17T00:00Z,927,True,False,False,False,[],2011-12-17T00:00Z,0,N/A,2087,McGuirk Arena,Mount Pleasant,MI,5300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2117,s:40~l:41~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Cent Michigan,6a0032,ffffff,True,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,234077,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,c30031,,,,,,,2012
0,313500324,s:40~l:41~e:313500324~c:313500324,2011-12-17T00:00Z,1039,True,False,True,False,[],2011-12-17T00:00Z,0,N/A,2147,Kimbel Arena,Conway,SC,1460.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,324,s:40~l:41~t:324,Coastal Carolina,Chanticleers,CCAR,Coastal Carolina Chanticleers,C. Carolina,007073,876447,True,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,2355,s:40~l:41~t:2355,Lynchburg,Hornets,LYN,Lynchburg Hornets,Lynchburg,,False,,,,,,,,,,,2012
0,313500085,s:40~l:41~e:313500085~c:313500085,2011-12-17T00:00Z,907,True,False,False,False,[],2011-12-17T00:00Z,0,N/A,2129,IUPUI Gymnasium,Indianapolis,IN,1215.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,49,2601,s:40~l:41~t:2601,St. Josephs (IND),Pumas,STJ,St. Josephs (IND) Pumas,St. Joseph's (IN),000000,False,,,,,,,,,,,2012
0,313502447,s:40~l:41~e:313502447~c:313502447,2011-12-17T00:30Z,0,True,False,True,False,[],2011-12-17T00:30Z,0,N/A,2067,David R. Stopher Gymnasium,Thibodaux,LA,3800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,True,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,2176,s:40~l:41~t:2176,Dillard,Blue Devils,DIL,Dillard Blue Devils,Dillard,000000,False,,,,,,,,,,,2012
0,313500140,s:40~l:41~e:313500140~c:313500140,2011-12-17T01:05Z,4432,True,False,False,False,[],2011-12-17T01:05Z,0,N/A,2181,Municipal Auditorium (MO),Kansas City,MO,10116.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,140,s:40~l:41~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,49,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,True,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,dda50f,,,,,,,2012
0,313502751,s:40~l:41~e:313502751~c:313502751,2011-12-17T02:00Z,3996,True,False,False,False,[],2011-12-17T02:00Z,0,N/A,2053,Arena Auditorium,Laramie,WY,11445.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,True,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,2894,s:40~l:41~t:2894,Sioux Falls,Cougars,SF,Sioux Falls Cougars,Sioux Fa,000000,False,,,,,,,,,,,2012
0,313500254,s:40~l:41~e:313500254~c:313500254,2011-12-17T02:00Z,7295,True,False,False,False,[],2011-12-17T02:00Z,0,N/A,2196,Jon M. Huntsman Center,Salt Lake City,UT,15000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,304,s:40~l:41~t:304,Idaho State,Bengals,IDST,Idaho State Bengals,Idaho State,ef8c00,True,1904,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,5,e9a126,,,,,,,2012
0,313500331,s:40~l:41~e:313500331~c:313500331,2011-12-17T02:05Z,1735,True,False,False,False,[],2011-12-17T02:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,2486,s:40~l:41~t:2486,Pacific Lutheran,Lutes,PL,Pacific Lutheran Lutes,Pacific Lutheran,000000,False,,,,,,,,,,,2012
0,313500264,s:40~l:41~e:313500264~c:313500264,2011-12-17T03:00Z,9246,True,False,False,False,[],2011-12-17T03:00Z,0,N/A,782,Alaska Airlines Arena,Seattle,WA,9268.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,264,s:40~l:41~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,True,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,2540,s:40~l:41~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,True,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,fdb813,,,,,,,2012
0,313500025,s:40~l:41~e:313500025~c:313500025,2011-12-17T03:30Z,7987,True,False,False,False,[],2011-12-17T03:30Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,ebebeb,,,,,,,2012
