,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,situation.lastPlay.id,situation.lastPlay.type.id,situation.lastPlay.type.text,situation.lastPlay.text,situation.lastPlay.scoreValue,situation.lastPlay.probability.tiePercentage,situation.lastPlay.probability.homeWinPercentage,situation.lastPlay.probability.awayWinPercentage,odds,tickets,season
0,401265295,s:40~l:41~e:401265295~c:401265295,2020-11-26T20:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Bubbleville'}]",2020-11-26T20:30Z,0,N/A,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,,,,,,,,,,,,,,,,2021
0,401264543,s:40~l:41~e:401264543~c:401264543,2020-11-26T21:00Z,227,True,True,False,False,[],2020-11-26T21:00Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15000.0,True,300.0,5:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,OT,,,,,,,,,,,,,,,2021
0,401260002,s:40~l:41~e:401260002~c:401260002,2020-11-26T21:30Z,198,True,True,False,False,"[{'type': 'event', 'headline': 'Fort Myers Tip-Off'}]",2020-11-26T21:30Z,0,N/A,6000,Suncoast Credit Union Arena,Fort Myers,FL,3500.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,OT,,,,,,,,,,,,,,,2021
0,401259243,s:40~l:41~e:401259243~c:401259243,2020-11-26T22:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Paradise Jam'}]",2020-11-26T22:00Z,0,N/A,7106,Walter E. Washington Convention Center,Washington,DC,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,,,,,,,,,,,,,,,,2021
0,401256506,s:40~l:41~e:401256506~c:401256506,2020-11-26T22:33Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Bad Boy Mowers Crossover Classic'}]",2020-11-26T22:33Z,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,True,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,,,,,,,,,,,,,,,,2021
0,401264462,s:40~l:41~e:401264462~c:401264462,2020-11-26T23:00Z,0,True,True,False,False,[],2020-11-26T23:00Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9604.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,2465,s:40~l:41~t:2465,Northwest University,Eagles,NWU,Northwest University Eagles,Northwest (WA),,,False,,,,,,,,,,,,,,,,,,,2021
0,401259847,s:40~l:41~e:401259847~c:401259847,2020-11-26T23:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Space Coast Challenge'}]",2020-11-26T23:00Z,0,N/A,5446,Titan Field House,Melbourne,FL,1500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,True,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,,,,,,,,,,,,,,,,2021
0,401262506,s:40~l:41~e:401262506~c:401262506,2020-11-27T00:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Billiken Classic'}]",2020-11-27T00:00Z,0,N/A,1947,Chaifetz Arena,St. Louis,MO,10600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,2B0D57,fdd023,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,,,,,,,,,,,,,,,,2021
0,401260009,s:40~l:41~e:401260009~c:401260009,2020-11-27T00:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': '2K Empire Classic'}]",2020-11-27T00:00Z,0,N/A,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,True,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,True,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,,,,,,,,,,,,,,,,2021
0,401265704,s:40~l:41~e:401265704~c:401265704,2020-11-27T01:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Paradise Jam'}]",2020-11-27T01:00Z,0,N/A,7106,Walter E. Washington Convention Center,Washington,DC,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,2511,s:40~l:41~t:2511,Queens NC,Royals,QUN,Queens NC Royals,QueensNC,,,False,,,,,,,,,,,,,,,,,,,2021
0,401262501,s:40~l:41~e:401262501~c:401262501,2020-11-27T01:00Z,1206,True,False,False,False,[],2020-11-27T01:00Z,0,N/A,1938,UNT Coliseum,Denton,TX,10500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,True,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,,,,,,,,,,,,,,,,2021
0,401256507,s:40~l:41~e:401256507~c:401256507,2020-11-27T01:02Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Bad Boy Mowers Crossover Classic'}]",2020-11-27T01:02Z,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,South Dakota St,005DAB,c33139,True,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,328,s:40~l:41~t:328,Utah State,Aggies,USU,Utah State Aggies,Utah State,003263,949ca1,True,2128,https://a.espncdn.com/i/teamlogos/ncaa/500/328.png,44,,,,,,,,,,,,,,,,2021
0,401260003,s:40~l:41~e:401260003~c:401260003,2020-11-27T16:00Z,288,True,True,False,False,"[{'type': 'event', 'headline': 'Fort Myers Tip-Off'}]",2020-11-27T16:00Z,0,N/A,6000,Suncoast Credit Union Arena,Fort Myers,FL,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,True,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,,,,,,,,,,,,,,,,2021
0,401255646,s:40~l:41~e:401255646~c:401255646,2020-11-27T16:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'HomeLight Classic'}]",2020-11-27T16:30Z,0,N/A,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,,,,,,,,,,,,,,,,2021
0,401263442,s:40~l:41~e:401263442~c:401263442,2020-11-27T22:00Z,154,True,False,False,False,[],2020-11-27T22:00Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,True,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,True,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,,,,,,,,,,,,,,,,2021
0,401260004,s:40~l:41~e:401260004~c:401260004,2020-11-27T19:00Z,310,True,True,False,False,"[{'type': 'event', 'headline': 'Fort Myers Tip-Off'}]",2020-11-27T19:00Z,0,N/A,6000,Suncoast Credit Union Arena,Fort Myers,FL,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,,,,,,,,,,,,,,,,2021
0,401263459,s:40~l:41~e:401263459~c:401263459,2020-11-28T02:00Z,0,True,False,False,False,[],2020-11-28T02:00Z,0,N/A,348,Kohl Center,Madison,WI,17142.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,Ark-Pine Bluff,e0aa0f,eaaa00,True,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,,,,,,,,,,,,,,,,2021
0,401262373,s:40~l:41~e:401262373~c:401262373,2020-11-27T18:00Z,155,True,False,False,False,[],2020-11-27T18:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,True,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,,,,,,,,,,,,,,,,2021
0,401259559,s:40~l:41~e:401259559~c:401259559,2020-11-27T19:00Z,3176,True,False,False,False,[],2020-11-27T19:00Z,0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,True,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,2534,s:40~l:41~t:2534,Sam Houston State,Bearkats,SHSU,Sam Houston State Bearkats,Sam Houston St,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,,,,,,,,,,,,,,,,2021
0,401256508,s:40~l:41~e:401256508~c:401256508,2020-11-27T18:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Bad Boy Mowers Crossover Classic'}]",2020-11-27T18:30Z,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,,,,,,,,,,,,,,,,2021
0,401261569,s:40~l:41~e:401261569~c:401261569,2020-11-27T20:00Z,1859,True,False,False,False,"[{'type': 'event', 'headline': 'Southwest Showcase'}]",2020-11-27T20:00Z,0,N/A,2126,Fertitta Center,Houston,TX,7100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,True,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,True,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,,,,,,,,,,,,,,,,2021
0,401260378,s:40~l:41~e:401260378~c:401260378,2020-11-27T20:00Z,0,True,True,False,False,[],2020-11-27T20:00Z,0,N/A,2111,Viejas Arena,San Diego,CA,12414.0,True,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/3OT,Final/3OT,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,True,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,3OT,,,,,,,,,,,,,,,2021
0,401262136,s:40~l:41~e:401262136~c:401262136,2020-11-28T00:00Z,0,True,False,False,False,[],2020-11-28T00:00Z,0,N/A,2008,Rutgers Athletic Center,Piscataway,NJ,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair. Dickinson,00449C,a80532,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,,,,,,,,,,,,,,,,2021
0,401259999,s:40~l:41~e:401259999~c:401259999,2020-11-27T16:00Z,50,True,True,False,False,"[{'type': 'event', 'headline': 'Gulf Coast Showcase'}]",2020-11-27T16:00Z,0,N/A,1024,Hertz Arena,Estero,FL,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTU,Middle Tennessee Blue Raiders,Middle Tenn,0079C2,c3c5c8,True,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,True,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,,,,,,,,,,,,,,,,2021
0,401257569,s:40~l:41~e:401257569~c:401257569,2020-11-27T17:00Z,250,True,False,False,False,[],2020-11-27T17:00Z,0,N/A,7107,Atlantic Union Bank Center,Harrisonburg,VA,8500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2450,s:40~l:41~t:2450,Norfolk St,Spartans,NORF,Norfolk St Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,,,,,,,,,,,,,,,,2021
0,401257486,s:40~l:41~e:401257486~c:401257486,2020-11-27T17:00Z,300,True,False,False,False,"[{'type': 'event', 'headline': 'Xavier Invitational'}]",2020-11-27T17:00Z,0,N/A,1973,Cintas Center,Cincinnati,OH,10224.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,4,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,,,,,,,,,,,,,,,,2021
0,401264449,s:40~l:41~e:401264449~c:401264449,2020-11-27T18:00Z,0,True,False,False,False,[],2020-11-27T18:00Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9604.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,2465,s:40~l:41~t:2465,Northwest University,Eagles,NWU,Northwest University Eagles,Northwest (WA),,,False,,,,,,,,,,,,,,,,,,,2021
0,401259546,s:40~l:41~e:401259546~c:401259546,2020-11-27T18:00Z,138,True,True,False,False,"[{'type': 'event', 'headline': 'South Alabama Tournament'}]",2020-11-27T18:00Z,0,N/A,2193,Mitchell Center,Mobile,AL,10041.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,,,,,,,,,,,,,,,,2021
0,401257664,s:40~l:41~e:401257664~c:401257664,2020-11-27T18:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Wade Houston Tipoff Classic'}]",2020-11-27T18:00Z,0,N/A,2030,KFC Yum! Center,Louisville,KY,22090.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,,True,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,,,,,,,,,,,,,,,,2021
0,401257473,s:40~l:41~e:401257473~c:401257473,2020-11-27T18:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Mako Medical Asheville Classic'}]",2020-11-27T18:00Z,0,N/A,2609,Kimmel Arena,Asheville,NC,3200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2653,s:40~l:41~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,True,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,,,,,,,,,,,,,,,,2021
0,401265733,s:40~l:41~e:401265733~c:401265733,2020-11-27T19:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Bubbleville'}]",2020-11-27T19:00Z,0,N/A,2160,Mohegan Sun Arena,Uncasville,CT,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,Cent Conn St,1B49A2,d1d5d8,True,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,,,,,,,,,,,,,,,,2021
0,401264447,s:40~l:41~e:401264447~c:401264447,2020-11-27T19:00Z,0,True,False,False,False,[],2020-11-27T19:00Z,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,Florida Int'l,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,2228,s:40~l:41~t:2228,Flagler,Saints,FLGR,Flagler Saints,Flagler,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2228.png,,,,,,,,,,,,,,,,,2021
0,401262287,s:40~l:41~e:401262287~c:401262287,2020-11-27T19:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Mako Medical Wolfpack Invitational'}]",2020-11-27T19:00Z,0,N/A,2139,William Neal Reynolds Coliseum,Raleigh,NC,5500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,True,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,,,,,,,,,,,,,,,,2021
0,401261576,s:40~l:41~e:401261576~c:401261576,2020-11-27T19:00Z,100,True,False,False,False,"[{'type': 'event', 'headline': 'Tulane Classic'}]",2020-11-27T19:00Z,0,N/A,2048,Avron B. Fogelman Arena in the Devlin Fieldhouse,New Orleans,LA,4100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,True,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,,,,,,,,,,,,,,,,2021
0,401261483,s:40~l:41~e:401261483~c:401261483,2020-11-27T19:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'Incarnate Word Thanksgiving Invitational'}]",2020-11-27T19:00Z,0,N/A,4532,Alice P. McDermott Convocation Center,San Antonio,TX,2000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2916,s:40~l:41~t:2916,Incarnate Word,Cardinals,UIW,Incarnate Word Cardinals,Incarnate Word,000000,080808,True,4532,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,25,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,True,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,,,,,,,,,,,,,,,,2021
0,401260000,s:40~l:41~e:401260000~c:401260000,2020-11-27T19:00Z,50,True,True,False,False,"[{'type': 'event', 'headline': 'Gulf Coast Showcase'}]",2020-11-27T19:00Z,0,N/A,1024,Hertz Arena,Estero,FL,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2000,s:40~l:41~t:2000,Abilene Christian,Wildcats,ACU,Abilene Christian Wildcats,Abil Christian,4e2683,ebebeb,True,4531,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,25,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,,,,,,,,,,,,,,,,2021
0,401259244,s:40~l:41~e:401259244~c:401259244,2020-11-27T19:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'Paradise Jam'}]",2020-11-27T19:00Z,0,N/A,7106,Walter E. Washington Convention Center,Washington,DC,0.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,20,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,3,,,,,,,,,,,,,,,,2021
